Entity,EntityIndex,Relation,RelationIndex
"['內、外槽體', '水力旋流分離器 離心機加壓浮除器楔線濾筒 濾網  濾袋 誘導重力貯存槽沉澱槽 矽藻土之助濾劑 捲筒', ' 纖維素之助濾劑 濾網  濾袋 濾帶 矽藻土之助濾劑 捲筒濾紙 濾心  濾袋 永久型濾材可棄式濾材永久型濾材可棄式濾材靜置重力真空壓力過濾 真空磁力 磁力分離粒子去除-82-產生的離心力']","[4, 29, 75]","['不同', '轉速', '濾紙']","[5, 6, 30]"
"['其', '效率', '30~70百分比間']","[0, 2, 9]","['回收', '介於']","[1, 3]"
"['廢酸中分離', '較', '酸']","[5, 7, 10]","['混合', '回收', '']","[1, 6, 9]"
"['目前', '廢酸的技術', '：薄膜', '分離、離 子', '樹脂', '溶劑']","[0, 9, 12, 18, 20, 23]","['應用', '來', '回收', '混合', '有', '擴散', '透析', '交換', '吸附', '萃取']","[3, 4, 5, 6, 10, 13, 14, 19, 21, 24]"
"['薄膜', '技術', '率']","[0, 2, 4]","['分離', '回收', '高']","[1, 3, 5]"
['純度的純酸'],[6],"['回收', '高', '']","[2, 3, 5]"
['濃度的廢酸'],[7],"['用於', '回收', '低']","[2, 3, 4]"
"['溶劑', '循環']","[0, 4]","['萃取', '具有', '密閉']","[1, 2, 3]"
"['成本', '優勢']","[1, 5]",['低'],[3]
"['能斯特', '律', '溶劑', '化學', '律']","[0, 3, 5, 8, 12]","['分配', '定', '萃取', '定']","[1, 2, 6, 11]"
"['率E表示萃取', '程度']","[8, 10]","['萃取', '', '完全']","[3, 8, 9]"
"['機物', '體系', '三類﹕螯合物萃取這是', '類由螯合劑', '萃取', '形成', '', '而', '萃取']","[1, 3, 12, 17, 20, 22, 24, 27, 31]","['無', '萃取', '分成', '一', '螯合物', '被', '有機溶劑']","[0, 2, 5, 13, 25, 28, 29]"
"['溶劑', '體系']","[3, 6]",['萃取'],[4]
"['其中', '溶劑配位', '合物', '高分子 胺']","[0, 4, 6, 10]","['形成', '化', '萃取', '萃取', '重要']","[2, 5, 7, 11, 13]"
"['其', '應為', '   Mn+ + nNO3－ + sTBP ←→ M(NO3)n․sTBP(o)   s (o) n 3  (o) n 3 ex ] TBP [ ] NO ][ M [  ] sTBP ) M(NO [ K − ⋅ =    由', ' Kex [M(NO3)n．TBP](o)/[M]可以導出', ' lgKex + nlg[NO3 －]  + slg[TBP]由上式可見']","[0, 3, 9, 17, 26]","['萃取', '反', '﹕', ' D', '＝']","[1, 2, 4, 12, 20]"
"['螯合', '體系']","[1, 3]","['萃取', '相比']","[2, 4]"
"['離子締合', '對', '依賴性很']","[1, 4, 8]","['萃取', '體系']","[2, 3]"
[],[],"['使', '萃取', '率降低']","[0, 1, 2]"
"['溶劑', '含氧萃取劑和', '磷萃取劑']","[0, 6, 9]","['化', '萃取', '中性']","[1, 2, 7]"
"['其', 'H原子所具有的', '受體 ']","[1, 8, 11]","['利用', '連接', '電子', '特徵']","[0, 2, 9, 12]"
"['溶劑', '中性分子']","[1, 6]","['通過', '化', '萃取', '屬']","[0, 2, 3, 4]"
"['不易水解', '水 中', '度', '', '容量', '', '例', '常見溶劑', '優點']","[3, 6, 8, 10, 12, 14, 18, 21, 23]","['具有', '溶解', '小', '萃取', '高', '溶於']","[0, 7, 9, 11, 13, 19]"
"['應用', '硝 酸、硫酸介質中', '稀土', '離子']","[0, 7, 10, 12]","['萃取', '相關']","[8, 11]"
"['微量組分', '組分']","[4, 6]","['進行', '萃取']","[5, 7]"
['金屬鹵錯合陰離子的 鹽'],[7],"['利用', '萃取']","[1, 8]"
"['微量元素的 共', '現象', '分離微量元素']","[4, 6, 12]","['引起', '萃取', '來', '富集']","[0, 5, 7, 8]"
"['溶劑', '技術來']","[3, 6]","['應用', '萃取', '回收']","[2, 4, 7]"
"['廢酸的回收', '一成分廢酸', '技術']","[2, 7, 11]","['回收', '純化', ' 多']","[8, 9, 13]"
"['以下', '其應用', '矽晶片製造業廢混酸的溶劑萃取']","[0, 4, 13]","['介紹', '回收', '技術']","[2, 6, 14]"
"['案例利用', '萃取', '來', '圓片廠化學蝕刻的廢混酸']","[3, 5, 7, 14]","['溶劑', '技術', '回收', '矽晶']","[4, 6, 8, 9]"
"['溶劑性的萃取劑', '廢混酸中', '純無機酸']","[3, 9, 11]","['具', '利用', '來', '回收']","[0, 5, 6, 10]"
"['無機酸的溶劑', '機制基於', '在', '', '不同的溶解度']","[2, 5, 7, 9, 14]","['萃取', '機相', '']","[3, 11, 13]"
"['金屬離子的溶劑', '是', '在', '中的不同溶解']","[4, 8, 11, 16]","['萃取', '其', '度']","[5, 10, 17]"
"['金屬離子', '選擇性萃 取']","[4, 8]","['不同', '具有', '高']","[2, 5, 6]"
"['機酸的溶劑', '特性及分離係數', '金屬離子']","[3, 8, 12]","['無', '萃取', '不上']","[0, 4, 10]"
"['多段溶劑', '效果']","[5, 11]","['利用', '萃取', '加強', '其分離', '純化']","[2, 6, 8, 9, 10]"
"['論段數', '計算', '麥－泰分析法作圖確']","[4, 7, 14]","['萃取', '需', '理', '用']","[0, 2, 3, 6]"
"['設備的設計溶劑萃取', '離子或', '從', '到', '一相的傳遞過程']","[5, 9, 11, 13, 19]","['萃取', '包含', '金屬']","[0, 6, 7]"
"['資源', '成效利用溶劑萃取', '分離', '矽晶圓片業']","[0, 5, 7, 10]","['化', '技術', '純化', '產生']","[1, 6, 8, 11]"
"['廢混酸的溶劑', '分離']","[2, 4]","['萃取', '純化']","[3, 5]"
"['磷 酸三丁酯', '分離', '硝酸及氫氟酸']","[2, 7, 11]","['用於', '萃取', '純化']","[5, 6, 8]"
"['溶劑', '分離']","[2, 4]","['應用', '萃取', '純', '化成', '純酸']","[1, 3, 5, 6, 8]"
"['每一種酸經', '洗滌、', '個程序後分離純化', '醋酸、', '', '濃度分別', '6、6', '/L']","[3, 7, 14, 18, 20, 24, 30, 33]","['萃取', '', '三', '後', '2']","[4, 7, 9, 15, 26]"
"['三段逆流', '水相1.72mol/L的醋酸萃取至', ' 1', '/L']","[4, 16, 20, 22]","['採用', '萃取', '有', ' 成', 'mol']","[1, 5, 17, 19, 21]"
"['硝酸', '能力', '醋酸']","[2, 5, 7]","['萃取', '大於']","[4, 6]"
"['混酸的萃取', '溫線顯示', '單一']","[3, 6, 8]","['廢', '各', '萃取', '能力']","[0, 7, 10, 11]"
"['', '濃度及流程中之質量']","[3, 11]","['為', '增加', '萃取', '平', ' 衡', '平衡']","[0, 1, 2, 4, 5, 12]"
"['三段逆流', '水相的硝酸', '機相', '4mol/L']","[4, 10, 14, 18]","['採用', '萃取', '萃取', '有', '成']","[1, 5, 11, 13, 15]"
"['最後', '水相中的硝酸濃度', '6mol/L']","[0, 7, 10]","['回收', '為']","[1, 8]"
"['四段逆流', '水相6mol/L的氫氟酸萃取至', '2.3', '/L']","[3, 16, 20, 22]","['採用', '萃取', '原', '有', '成', 'mol']","[1, 4, 7, 17, 19, 21]"
"['シリコソウエハ—', '工程で', 'されゐ廢酸からの酸の分離．回收']","[4, 7, 17]","['製造', '排出']","[5, 8]"
"['エハ—', '工程で', 'されゐ廢酸からの 酸の分離．回收']","[3, 6, 19]","['製造', '排出']","[4, 7]"
"['圖', '-1矽晶', '化學蝕刻廢混酸之溶劑萃取流程及質量', '醋酸', '硝酸', '醋酸脫除醋酸萃取', '洗滌硝酸脫除氫氟酸', '中和廢混酸1200', '/天3段', '/A=1.710', 'O/A=', '3段O/A', '2.01200升', '天 200', '/天 回收醋820', '/天 水1200升/天 溶劑EHA2040升/天 3段O/A=2.010段O/A=10.0300升/天 98%硝酸24升/天 水1300升/天 5段O/A=2']","[0, 4, 14, 16, 18, 23, 29, 34, 39, 45, 50, 56, 60, 63, 69, 118]","['平衡', '洗滌', '硝酸', '萃取', '升', 'O', ' 段', '10.0', '=', '升', '升']","[15, 19, 24, 30, 35, 40, 46, 51, 57, 64, 70]"
"['一系列', '', '脫硫的程序']","[3, 5, 10]","['萃取', '洗滌']","[4, 6]"
"['混合靜制設備', '高', '溶劑']","[4, 9, 12]","['利用', '有機', '選擇性']","[0, 7, 10]"
"['用的溶劑可以', '損耗量']","[4, 8]","['萃取', '', '']","[0, 2, 7]"
"['過去溶劑', '技術', '用於', '冶煉銅廠外']","[1, 3, 8, 12]","['萃取', '廣泛', '濕法']","[2, 6, 9]"
"['資源', '', '經濟的層面考量']","[2, 4, 9]","['永續', '循環']","[3, 5]"
"['國內電子業', '廠內', '案例']","[3, 6, 9]","['為', '進行', '回收']","[1, 4, 7]"
['溶劑'],[2],"['回收', '進行', '純化']","[1, 3, 4]"
"['本案例', '廢異丙醇', '說明']","[2, 5, 7]","['回收', '如下']","[6, 8]"
"['重力沈降、過濾', '等', '進行', '處理']","[6, 8, 10, 12]","['採用', '浮除', '前']","[1, 7, 11]"
"['電子', '產業', '廢異丙醇水溶液均', '純化']","[3, 5, 13, 18]","['相關', '產生', '進入', '製程']","[4, 7, 16, 17]"
['廢溶 劑'],[3],"['回收', '利用']","[4, 6]"
"['資源', '成效本案例D 廠', '經濟效益考量']","[0, 7, 11]","['化', '基於']","[1, 8]"
"['資源', '產品', '其他工業製程']","[0, 2, 7]","['化', '提供', '使用']","[1, 4, 8]"
"['廢溶劑', '多種溶劑時回收之溶劑較', '價值']","[1, 10, 14]","['若', '摻雜', '', '經濟']","[0, 2, 8, 13]"
"['機構', '前處理步驟']","[3, 7]","['利用', '適當']","[2, 4]"
"['廢溶劑', '再']","[3, 6]","['有', '利於', '回收']","[1, 2, 4]"
"['本案例', '丙酮', '說明']","[2, 5, 7]","['廢', '回收', '如下']","[4, 6, 8]"
"['製程', ' 廠', '廢溶劑', '處理前']","[0, 2, 5, 8]",['回收'],[6]
"['重力沈降方式', '前']","[4, 6]","['採用', '進行', '處理']","[1, 5, 7]"
"['簡易', ' 餾/分餾方式']","[2, 10]","['回收', '設備', '進行', '蒸', '回收']","[3, 4, 5, 6, 12]"
"['其', '原理', '各物質之沸點', '', '特有的氣液平衡', '來', '目的']","[0, 2, 8, 10, 15, 17, 21]","['利用', '不同', '關係', '分離']","[4, 9, 16, 19]"
"['率', '80～95％左右']","[1, 7]","['回收', '達']","[0, 2]"
"['溶劑', ' 洩漏']","[1, 5]","['擴散', '不易', '發生']","[2, 7, 8]"
"['廢溶劑', '後之殘渣', '輕易', '處理']","[0, 4, 6, 8]","['處理', '取出']","[1, 7]"
"['其它', '各種', '溶劑都']","[2, 6, 10]","['添加', '用', '進行', '回收']","[7, 8, 12, 13]"
"['資源', '成效E廠某一生產線收集之廢溶劑平均', '日約', '公斤']","[0, 11, 14, 16]","['化', '每', '50']","[1, 12, 15]"
['分離'],[3],"['做', '回收', '利用']","[2, 4, 6]"
"['溶劑簡易', '裝置', '率', '80%', '%', '%']","[1, 3, 5, 10, 13, 15]","['回收', '回收']","[2, 4]"
"['該生產線每年廢溶劑', '85％時之實際', '為', '元/年']","[4, 10, 13, 17]","['回收', '利', '益', '631,020']","[5, 11, 12, 14]"
"['此', '決定', '在', '製程中重要的撓曲性質']","[0, 2, 5, 12]","['了', '晶圓', '']","[3, 4, 10]"
"['晶圓', '製程的品質與成本', '關鍵因素']","[0, 6, 11]","['佔有', '重要']","[7, 8]"
"['晶棒內圓周內', '鑽石粒的鑽石刀具進行']","[7, 15]","['採用', '貼', '附', '切割']","[2, 8, 9, 16]"
"['線鋸', '方式', '技術優勢']","[0, 3, 7]","['切割', '更', '具有']","[1, 4, 5]"
"['線鋸切割可', '模式：一為', '另', '為游離磨', '鋸切']","[2, 9, 14, 18, 20]","['分為', '加工', '磨粒', '鋸切', '粒', '方式']","[3, 5, 11, 12, 19, 21]"
"['其中', '磨粒鋸切方式', '鋼線上', '電鍍', '硬銲', '方式']","[0, 4, 8, 12, 14, 16]","['固定', '利用', '燒結']","[1, 9, 10]"
"['鑽石', '鋼線上']","[1, 5]","['固定', '進', '進行', '切割']","[2, 6, 8, 9]"
"['磨料', '工件間', '磨削運動']","[1, 4, 9]","['進行', '相對']","[5, 6]"
"['切削劑', '泵浦', '方式', '切割機上的切削線']","[0, 2, 4, 11]","['汲取', '均勻', '淋']","[3, 5, 6]"
"['油應 ', '需求']","[3, 8]","['要求', '切削', '回收', '利用', '增加']","[0, 1, 4, 6, 11]"
"['磨料與切削油', '一個重要的課題']","[3, 13]","['發展', '回收', '使用', '成為', '']","[0, 4, 6, 8, 12]"
"['製程運轉費用', '', '重複']","[4, 6, 9]","['降低', '切削油', '使用']","[1, 8, 10]"
"['本系統', '磨料、矽及油三者比重', '性質', '轉速的分離']","[1, 9, 12, 17]","['利用', '不同', '進行', '不同', '']","[2, 10, 13, 14, 16]"
"['內、外 槽體', '離心力']","[5, 10]","['利用', '不同', '轉速', '產生']","[0, 6, 7, 8]"
"['每 次', '磨料', '切削油中', '矽含量']","[2, 5, 8, 13]","['換算', '回收', '殘留']","[0, 3, 11]"
"['系統', '矽量']","[5, 7]","['使', '回收', '含', '過多']","[2, 3, 6, 10]"
"['列舉', '原則', '事項']","[0, 4, 6]","['相關', '注意']","[1, 5]"
"['設備', '系統之作業程序及預定進度']","[3, 11]","['規劃', '完整', '選用']","[0, 1, 4]"
"['第二階段', '資源', '系統實驗規劃評估流程']","[1, 3, 9]",['化'],[4]
"['其', '資源', '方案']","[1, 5, 7]","['找出', '應用', '化']","[0, 3, 6]"
"['以', '化', '建議']","[0, 4, 7]","['提供', '資源', '技術']","[2, 3, 5]"
"['資源', '方案']","[4, 6]","['找出', '應用', '化']","[0, 2, 5]"
"['資源', '方案']","[4, 6]","['重要', '化']","[2, 5]"
"['實驗', '資源', '流程的可行 性']","[1, 3, 8]","['確認', '化']","[2, 4]"
"['適用性研究', '廢棄物品質分析', '工廠處理經驗', '資源', '可行性實驗、綜合', '', '建議', '實際']","[1, 6, 11, 14, 19, 21, 24, 26]","['類', '蒐集', '化', '計畫']","[7, 12, 15, 27]"
"['106-由於', '資源', '評估作業', '較為複雜']","[3, 6, 10, 13]","['技術', '程序']","[8, 11]"
"['技術', ' 問單位', '工廠的立場', '處理方式']","[0, 3, 10, 15]","['顧', '站', '選擇', '適當']","[1, 6, 11, 12]"
"['資料之後', '工程']","[2, 5]","['取得', '進行', '化']","[0, 4, 6]"
"[' 效', '建廠後', '風險']","[4, 7, 12]","['有', '降低', '運轉', '順利']","[2, 5, 8, 10]"
"['資源', '方案']","[5, 7]","['研提', '行', '化']","[1, 3, 6]"
"['內容', '可行性試驗、設備', '規格、人員 訓練與試車']","[0, 5, 13]","['包括', '詳細']","[1, 6]"
"['技術觀點', ' 工廠']","[3, 5]","['提供', '具體意見']","[4, 6]"
"['可行性試驗', '工作']","[3, 7]","['繼續', '協助', '相關', '進行']","[0, 1, 5, 8]"
"['評核', '廠商', '系統配置圖、', '流程圖']","[0, 2, 8, 10]","['得標', '提供', '製造']","[1, 4, 9]"
"['程序相關購置回收', '各階段工作內容說明如下：訂定', '工廠應', '本身的需求訂定回收', '說明書']","[5, 15, 21, 27, 30]","['設備', '選用', '系統', '', '回收', '說明書', '依']","[0, 1, 6, 7, 16, 19, 22]"
"['內容', '系統', '需', '功能要求']","[0, 3, 5, 9]","['載明', '回收', '']","[1, 2, 7]"
"['工廠之技術人員', '系統', '說明書']","[3, 7, 9]","['負責', '擬定', '回收', '採購']","[4, 5, 6, 8]"
"['D.採訪類似', '', '或製造商']","[3, 6, 9]","['回收', '系統', '', '供應商']","[4, 5, 6, 7]"
"['圖 7.2', '1資源化', '評估流程背景資料蒐集廢棄物', '擬定資源化流程流程', '是否', '評 估 研 究 建 ', '是否', '研究流程評估', '參數是', '估', ' 究 建 議 書 ', '否進行評估研究 設 計 參', '評 估研究', '設計', '用概估', '細部', '費用', '招標發包工程', '硬體', '協助', '工程驗收指導試車', '驗收', '運轉', '中止中止', ' 否否 ', '是 否', '是性能試車-110 -審核回收系統', '設計書']","[1, 5, 12, 18, 20, 26, 30, 35, 39, 43, 47, 55, 61, 64, 67, 71, 74, 78, 80, 83, 88, 90, 92, 95, 100, 103, 113, 115]","['設備', '問題', '效果', '確定', '書 ', '進行', '評估', '研究', '設計', '評 ', ' 研', '是', '取', '基本', '工程', '設計', '估算', '造', '試', '車', '監造', '中止', '是', '是', '規劃']","[6, 13, 19, 21, 28, 31, 32, 36, 37, 42, 44, 48, 58, 62, 70, 72, 75, 79, 81, 82, 84, 93, 97, 98, 114]"
"['式回收', '主要', '可能', '', '控制', '', '', '', '校正系統、過濾器、攪拌', '定量', '設備', '設備', '洗眼器及淋浴器']","[3, 6, 8, 11, 14, 16, 18, 20, 28, 31, 34, 37, 43]","['濕', '系統', '泵']","[1, 4, 10]"
"['行性試驗', '系統', '預期之處理功能']","[3, 7, 14]","['回收', '達到']","[6, 10]"
"['廠內', '保證']","[2, 5]","['提供', '確實']","[0, 3]"
"['廠內製程', '修改工作']","[3, 7]","['進行', '必要']","[0, 4]"
"['因應', '設置']","[1, 5]","['回收', '系統']","[2, 3]"
"['回收系統設置及備用零件', '系統之備用零件應', '系統未設置前', '備妥']","[5, 12, 17, 20]","['', '回收', '', '在']","[3, 7, 9, 13]"
"['系統供應商有', '提供', '備用', '清單']","[4, 6, 8, 10]","['回收', '必要', '廠方', '零件']","[1, 5, 7, 9]"
"['供應商', '備用零件種', '數量']","[1, 6, 9]","['提供', '類', '超', '過', '需要']","[2, 7, 10, 11, 13]"
"['此方面廠方可', '種類', '工廠請教']","[4, 11, 16]","['相', '回收', '系統']","[8, 12, 13]"
"['經驗', ' pH 計及一 些', '零件', '設備', '備品']","[2, 7, 9, 13, 17]","['控制', '攪拌', '更', '準備']","[8, 12, 14, 16]"
"['設備', '資料', '清單中']","[3, 5, 8]","['相關', '納入']","[4, 6]"
"['其', '電機機械設備、', '材料設備、尺 寸及其', '設計圖編號、預期', '進貨日期、訂單編號']","[0, 6, 14, 20, 26]","['組成', '建造', '相關', '實際']","[1, 7, 15, 21]"
"['時', '前後', '檢測工作']","[1, 7, 10]","['試車', '進行', '回收', '處理', '取樣']","[0, 3, 4, 5, 8]"
"['位置', '進流口', '口', '前後']","[2, 5, 7, 12]","['取樣', '包括', '出流', '設備', '操作']","[0, 3, 6, 9, 10]"
"['設備', '預期功能']","[2, 6]","['防', '達到']","[1, 4]"
"['製程', '儀器']","[2, 6]","['維護', '敏感']","[1, 4]"
"['設備', '那些更改']","[1, 5]",['做'],[3]
"['供應商', '備用零件', '']","[0, 7, 11]","['提供', '準備', '決定']","[1, 4, 10]"
"['現場操作人員', '系統實際', '上的問題所在']","[5, 11, 16]","['聊天', '查詢', '回收', '操作']","[6, 8, 9, 12]"
['系統廠牌的重要'],[7],"['決定', '回收', '因素']","[2, 3, 8]"
"['例', '些代理商', '需', '更換']","[0, 4, 9, 13]","['有', '提供', '零件']","[2, 7, 11]"
"['些代理商', '此套系統所有技術', '服務工 作']","[2, 10, 14]","['有', '提供', '維修']","[0, 5, 11]"
"['原因', '產源', '穩定性']","[0, 2, 4]","['包括', '不']","[1, 3]"
"['資源', '產品之市場性分析也']","[0, 6]",['化'],[1]
"['產品規格及供需', '特性', '管道、市場價格、經營方式', '層面']","[4, 7, 15, 17]","['包括', '配合', '行銷']","[0, 5, 8]"
"['資源', '產品市場銷售網', '', '國外市場資訊', '憑証', '困 難、資源', '成本', '', '原料市場價格', '國外市場價格競爭', '問題之變異 性']","[1, 5, 7, 12, 14, 18, 20, 22, 26, 32, 37]","['化', '不易建立', '缺乏', '買賣', '取得', '化', '過高', '再生', '偏低', '大']","[2, 6, 8, 13, 15, 19, 21, 23, 27, 39]"
"['項目', '成本', '效益', '效 益及回收期限']","[2, 6, 9, 15]","['分析', '包括', '投資', '回收', '淨']","[1, 3, 4, 7, 10]"
"['申請事業廢棄物', '  D']","[2, 6]","['利用', '計畫']","[4, 5]"
"['設置廠內', '處理', '資源化產品']","[1, 3, 7]","['回收', '設備', '2']","[2, 4, 8]"
"['設備', '模廠材質、設備選用及安裝', '耐蝕、能承受']","[0, 8, 14]","['規劃', '配管']","[1, 9]"
"['資源', '系統效益', '經濟效益分析－包括廠', '資源回收設備、回收', '產值、處理', '污泥']","[0, 3, 10, 16, 20, 23]","['化', '評估', '內']","[1, 4, 11]"
"['經濟效益分析－', '物質產值、清理費用收費']","[3, 11]","['包括', '回收']","[4, 5]"
"['i＝綜合年利率g.處理成本■每年回收產品收入■固定成本', '設備', '舊費■營運成本', '每年操作', '－每年回收產品收入■每公噸處理成本＝÷設計處理', '-', '-參考文獻1']","[15, 17, 22, 26, 42, 44, 49]","['＝', '折', '維護費', '容量', '119']","[16, 18, 27, 43, 45]"
"['半導體廠高濃', '氫氟酸']","[2, 7]","['度', '廢', '回收', '利用']","[3, 4, 8, 10]"
"['矽晶圓', '後段製程之環境特性分析', '半 導體公司案', '：', '生產之先期準備工作']","[1, 8, 13, 15, 22]","['製造', '邁向', '清潔']","[2, 16, 17]"
"['廢', '回收之清潔', '－純化']","[0, 4, 7]","['有機溶劑', '', '生產', '方法']","[1, 3, 5, 8]"
"['“廢溶劑', '處理技術與案例', '＂']","[1, 6, 8]","['回收', '探討']","[2, 7]"
"['有機溶劑', '', '生產', '方法']","[2, 4, 6, 9]","['廢', '回收', '清潔', '純化']","[1, 3, 5, 8]"
"['シリコソウエハ', '工程で', 'されゐ', '酸', 'らの酸の分離．回收']","[6, 10, 14, 16, 23]","['製造', '排出', '廢', 'か']","[8, 11, 15, 17]"
"['廢棄物', '工業廢棄物處理', '96016688', '章', '製造概論第二十三章', '製造', '近幾年來']","[0, 5, 7, 9, 14, 16, 21]","['利用', '半導']","[1, 15]"
"['個人電腦、多媒體、工作站、網路、通信', '設備', '電子產品的需求量']","[10, 12, 18]","['相關', '激增']","[11, 19]"
"['其', '', '其他週邊產業']","[0, 2, 10]","['快速', '成長', '帶動', '繁榮']","[1, 3, 6, 11]"
"['晶圓', '上游產業', '產品設計、晶圓製造', '光罩製造']","[2, 6, 14, 17]","['伴隨', '加工', '包括']","[0, 3, 8]"
"['其中', '半導體後段製程的 IC封裝', '']","[0, 11, 13]","['包括', '稱']","[1, 4]"
"['其', '過程', '矽石', '矽酸鹽 如同', '一樣']","[0, 2, 5, 9, 11]",['製造'],[1]
"['晶種', '邊', '邊', '方式', '坩堝']","[2, 4, 6, 8, 11]","['拉', '旋轉', '抽', '離']","[5, 7, 9, 10]"
"['表面', '圓柱', '結晶棒']","[3, 6, 8]","['拉引成', '粗糙', '狀']","[2, 4, 7]"
"['邊緣崩裂', '製程中', '應力', '', '未來製程中', '光阻層', '磊晶層的平坦度']","[5, 11, 14, 16, 20, 22, 26]","['防止', '防止', '產生', '熱', '集中', '增加', '鋪設']","[2, 6, 12, 13, 15, 17, 21]"
['表面'],[1],"['進行', '研磨', '拋光']","[0, 2, 3]"
"['晶圓', '鏡面樣']","[1, 4]","['使', '像', '平滑']","[0, 2, 5]"
"['機械', '晶圓', '研磨機內']","[0, 4, 8]","['加工', '放置']","[1, 5]"
"['後的晶圓', '化學溶劑', '表面', '金屬碎屑', '雜質']","[3, 6, 8, 12, 15]","['研磨', '需用', '清除', '殘留']","[0, 4, 7, 9]"
"['晶片', '嚴格', '', '下退火']","[2, 4, 6, 9]","['退火', '', '條件']","[0, 6, 7]"
"['各種高度', '清洗液與超音動處理']","[3, 10]","['包括', '潔淨']","[0, 4]"
"['晶片', '晶片', '狀態']","[1, 5, 8]","['使', '達到', '進行', '加工']","[0, 2, 4, 6]"
"['晶片', '無塵', '中進行嚴格']","[1, 3, 8]","['', '檢查']","[8, 9]"
"['表面', '度、平坦度', '各項規格', '品質', '顧客的要求']","[2, 6, 10, 13, 17]","['包括', '潔淨', '確保', '符合']","[0, 3, 12, 14]"
